timestamp,CO2avg,CH4avg,C2H5OHavg,H2avg,NH3avg,NO2avg,CO2min,CH4min,C2H5OHmin,H2min,NH3min,NO2min,CO2max,CH4max,C2H5OHmax,H2max,NH3max,NO2max
271500,"394,37","22639,99","71,44","52,77","356,48",0,"378,65","22363,18","60,27","28,28","352,24",0,"412,19","22953,72","84,1","80,52","361,29",0
273000,"391,23","22584,63","69,2","47,87","355,63",0,"382,84",22437,"63,25","34,81","353,37",0,"412,19","22953,72","84,1","80,52","361,29",0
274500,"397,51","22695,36","73,67","57,67","357,33",0,"370,27","22215,54","54,31","15,22","349,97",0,"433,15","23322,8","98,99","113,17","366,95",0
276000,"425,81","23193,62","93,78","101,74","364,97",0,"403,8","22806,08","78,14","67,46","359,03",0,"454,11","23691,89","113,88","145,82","372,61",0
277500,"419,52","23082,9","89,31","91,95","363,27",0,"399,61","22732,27","75,16","60,93","357,89",0,"433,15","23322,8","98,99","113,17","366,95",0
279000,"411,14","22935,26","83,35","78,89","361,01",0,"382,84",22437,"63,25","34,81","353,37",0,"424,76","23175,17","93,03","100,11","364,69",0
280500,"417,43","23045,99","87,82","88,68","362,71",0,"407,99","22879,9","81,12","73,99","360,16",0,"424,76","23175,17","93,03","100,11","364,69",0
282000,"442,58","23488,89","105,69","127,86","369,5",0,"433,15","23322,8","98,99","113,17","366,95",0,"454,11","23691,89","113,88","145,82","372,61",0
283500,"412,19","22953,72","84,1","80,52","361,29",0,"391,23","22584,63","69,2","47,87","355,63",0,"437,34","23396,62","101,97","119,7","368,08",0
285000,"403,8","22806,08","78,14","67,46","359,03",0,"382,84",22437,"63,25","34,81","353,37",0,"420,57","23101,35","90,05","93,58","363,55",0
286500,"398,56","22713,81","74,42","59,3","357,61",0,"378,65","22363,18","60,27","28,28","352,24",0,"428,95","23248,99","96,01","106,64","365,82",0
288000,"431,05","23285,89","97,5","109,91","366,38",0,"416,38","23027,53","87,08","87,05","362,42",0,"441,53","23470,44","104,95","126,23","369,21",0
289500,"426,86","23212,08","94,52","103,38","365,25",0,"416,38","23027,53","87,08","87,05","362,42",0,"437,34","23396,62","101,97","119,7","368,08",0
291000,"416,38","23027,54","87,08","87,05","362,42",0,"403,8","22806,08","78,14","67,46","359,03",0,"441,53","23470,44","104,95","126,23","369,21",0
292500,"440,48","23451,98","104,2","124,6","368,93",0,"424,76","23175,17","93,03","100,11","364,69",0,"462,49","23839,52","119,84","158,88","374,87",0
294000,"409,04","22842,99","75,91","70,73","359,59",0,"387,03","22510,81","66,23","54,4","356,76",0,"420,57","23101,35","90,05","93,58","363,55",0
295500,"404,85","22824,54","78,88","69,09","359,31",0,"378,65","22363,18","60,27","28,28","352,24",0,"441,53","23470,44","104,95","126,23","369,21",0
297000,"388,08","22529,27","66,97","42,97","354,78",0,"382,84",22437,"63,25","34,81","353,37",0,"395,42","22658,45","72,18","54,4","356,76",0
298500,"407,99","22879,9","81,12","73,99","360,16",0,"395,42","22658,45","72,18","54,4","356,76",0,"412,19","22953,72","84,1","80,52","361,29",0
300000,"396,47","22676,9","72,93","56,03","357,05",0,"361,88","22067,91","48,35","2,16","347,71",0,"420,57","23101,35","90,05","93,58","363,55",0
301500,"387,03","22510,81","66,23","41,34","354,5",0,"361,88","22067,91","48,35","2,16","347,71",0,"420,57","23101,35","90,05","93,58","363,55",0
303000,"405,9","22842,99","79,63","70,73","359,59",0,"387,03","22510,81","66,23","41,34","354,5",0,"433,15","23322,8","98,99","113,17","366,95",0
304500,"380,75","22400,09","61,76","39,17","352,8",0,"340,92","21698,83","33,46","34,81","342,05",0,"407,99","22879,9","81,12","73,99","360,16",0
306000,"415,33","23009,08","86,33","85,42","362,14",0,"407,99","22879,9","81,12","73,99","360,16",0,"424,76","23175,17","93,03","100,11","364,69",0
307500,"402,75","22787,63","77,4","65,83","358,74",0,"387,03","22510,81","66,23","41,34","354,5",0,"428,95","23248,99","96,01","106,64","365,82",0
309000,"431,05","23285,89","97,5","109,91","366,38",0,"420,57","23101,35","90,05","93,58","363,55",0,"441,53","23470,44","104,95","126,23","369,21",0
310500,"422,67","23138,26","91,54","93,58","361,01",0,"403,8","22806,08","78,14","67,46","359,03",0,"437,34","23396,62","101,97","119,7","363,55",0
312000,"425,81","23193,62","93,78","101,74","364,97",0,"403,8","22806,08","78,14","67,46","359,03",0,"437,34","23396,62","101,97","119,7","368,08",0
313500,"406,95","22861,45","80,37","72,36","359,88",0,"378,65","22363,18","60,27","28,28","352,24",0,"424,76","23175,17","93,03","100,11","364,69",0
315000,"414,28","22990,63","85,59","83,79","361,86",0,"391,23","22584,63","69,2","47,87","355,63",0,"424,76","23175,17","93,03","100,11","364,69",0
316500,"389,13","22547,72","67,72","44,61","355,07",0,"374,46","22289,36","57,29","21,75","351,1",0,"407,99","22879,9","81,12","73,99","360,16",0
318000,"384,94","22473,91","64,74","39,17","353,93",0,"357,69","21994,1","45,38","2,16","346,58",0,"412,19","22953,72","84,1","80,52","361,29",0
319500,"374,46","22289,36","57,29","22,84","348,84",0,"357,69","21994,1","45,38","8,69","344,31",0,"399,61","22732,27","75,16","60,93","357,89",0
321000,"411,14","22935,26","83,35","78,89","361,01",0,"391,23","22584,63","69,2","47,87","355,63",0,"424,76","23175,17","93,03","100,11","364,69",0
322500,"404,85","22824,54","78,88","69,09","359,31",0,"378,65","22363,18","60,27","28,28","352,24",0,"433,15","23322,8","98,99","113,17","366,95",0
324000,"367,12","22160,18","52,08","14,68","349,12",0,"349,31","21846,46","39,42","2,16","344,31",0,"378,65","22363,18","60,27","28,28","352,24",0
325500,"401,71","22769,17","76,65","64,2","358,46",0,"391,23","22584,63","69,2","47,87","355,63",0,"412,19","22953,72","84,1","80,52","361,29",0
327000,"422,67","23138,26","91,54","96,85","364,12",0,"412,19","22953,72","84,1","80,52","361,29",0,"433,15","23322,8","98,99","113,17","366,95",0
328500,"354,55","21938,73","43,14","2,71","345,73",0,"345,11","21772,64","36,44","2,16","343,18",0,"366,07","22141,73","51,33","8,69","348,84",0
330000,"390,18","22566,18","68,46","46,24","355,35",0,"370,27","22215,54","54,31","15,22","349,97",0,"416,38","23027,53","87,08","87,05","362,42",0
331500,"344,07","21754,19","35,7","7,07","342,9",0,"311,58","21182,11","12,61","28,28","334,13",0,"378,65","22363,18","60,27","28,28","352,24",0
333000,"381,79","22418,54","62,5","33,18","353,08",0,"370,27","22215,54","54,31","15,22","349,97",0,"387,03","22510,81","66,23","41,34","354,5",0
334500,"411,14","22935,26","83,35","78,89","361,01",0,"399,61","22732,27","75,16","60,93","357,89",0,"424,76","23175,17","93,03","100,11","364,69",0
336000,"407,99","22879,9","81,12","73,99","360,16",0,"391,23","22584,63","69,2","47,87","355,63",0,"420,57","23101,35","90,05","93,58","363,55",0
337500,"375,51","22307,82","58,03","27,74","355,91",0,"349,31","21846,46","39,42","15,22","351,1",0,"407,99","22879,9","81,12","73,99","362,42",0
339000,"414,28","22990,62","85,59","83,79","361,86",0,"407,99","22879,9","81,12","73,99","360,16",0,"424,76","23175,17","93,03","100,11","364,69",0
340500,"401,71","22769,17","76,65","64,2","358,46",0,"382,84",22437,"63,25","34,81","353,37",0,"424,76","23175,17","93,03","100,11","364,69",0
342000,"374,46","22289,36","57,29","22,84","351,1",0,"357,69","21994,1","45,38","15,22","346,58",0,"395,42","22658,45","72,18","54,4","356,76",0
343500,"387,03","22510,81","66,23","41,34","354,5",0,"361,88","22067,91","48,35","2,16","347,71",0,"433,15","23322,8","98,99","113,17","366,95",0
