timestamp,CO2avg,CH4avg,C2H5OHavg,H2avg,NH3avg,NO2avg,CO2min,CH4min,C2H5OHmin,H2min,NH3min,NO2min,CO2max,CH4max,C2H5OHmax,H2max,NH3max,NO2max
1630,"91,16","17300,81",0,0,"273,64",0,"44,5","16479,27",0,0,"259,11",0,"112,69","17679,98",0,0,"284,3",0
1640,"96,54","17395,6",0,0,"276,07",0,"58,86","16732,05",0,0,"265,89",0,"134,22","18059,15",0,0,"286,24",0
1650,"72,32","16969,04",0,0,"269,53",0,"44,5","16479,27",0,0,"262,02",0,"101,92","17490,39",0,0,"277,52",0
1660,"50,42","16558,27",0,0,"263,23",0,"62,45","15594,54",0,0,"248,45",0,"76,8","17048,03",0,0,"270,74",0
1670,"33,38","16147,5",0,0,"256,93",0,"19,38","15152,17",0,0,"241,67",0,"91,16","17300,81",0,0,"274,61",0
1680,"90,26","17285,01",0,0,"274,37",0,"48,09","16542,47",0,0,"262,98",0,"112,69","17679,98",0,0,"280,43",0
1690,110,"17632,58",0,0,"279,7",0,"94,75",17364,0,0,"275,58",0,"130,63","17995,96",0,0,"285,27",0
1700,"84,88","17190,22",0,0,"273,16",0,"66,04","16858,44",0,0,"267,83",0,"109,1","17616,79",0,0,"281,4",0
1710,"66,93","16874,24",0,0,"268,07",0,"51,68","16605,66",0,0,"263,95",0,"98,33","17427,2",0,0,"276,55",0
1720,"44,5","16479,27",0,0,"262,02",0,"19,38","16036,91",0,0,"255,23",0,"55,27","16668,86",0,0,"264,92",0
1730,"123,46","17869,56",0,0,"283,33",0,"105,51","17553,59",0,0,"278,49",0,"130,63","17995,96",0,0,"285,27",0
1740,"53,47","16637,26",0,0,"273,89",0,"26,56","16163,3",0,0,"268,8",0,"91,16","17300,81",0,0,"280,43",0
1750,"38,22","16368,68",0,0,"260,32",0,"1,44","15720,93",0,0,"250,39",0,"76,8","17048,03",0,0,"270,74",0
1760,"63,34","16811,05",0,0,"267,1",0,"22,97","16100,1",0,0,"256,2",0,"80,39","17111,22",0,0,"271,71",0
1770,"89,36","17269,21",0,0,"274,13",0,"30,15","16226,49",0,0,"258,14",0,"130,63","17995,96",0,0,"285,27",0
1780,"66,93","16795,25",0,0,"266,86",0,"40,91","16416,08",0,0,"261,05",0,"94,75",17364,0,0,"275,58",0
1790,"79,49","17095,43",0,0,"271,46",0,"30,15","16226,49",0,0,"258,14",0,"141,4","18185,54",0,0,"288,18",0
1800,"77,7","17063,83",0,0,"270,98",0,"62,45","16795,25",0,0,"266,86",0,"94,75",17364,0,0,"275,58",0
1810,"55,81","16637,26",0,0,"264,44",0,"19,38","15531,34",0,0,"247,48",0,"123,46","17869,56",0,0,"283,33",0
1820,"94,75",17364,0,0,"275,58",0,"80,39","17111,22",0,0,"271,71",0,"109,1","17616,79",0,0,"279,46",0
1830,"74,11","17000,63",0,0,"270,01",0,"30,15","16226,49",0,0,"258,14",0,"112,69","17679,98",0,0,"280,43",0
1840,"34,81","16021,11",0,0,"254,99",0,"62,45","14709,81",0,0,"234,88",0,"76,8","17048,03",0,0,"270,74",0
1850,"48,63","16416,08",0,0,"261,05",0,"30,15","15152,17",0,0,"241,67",0,"94,75",17364,0,0,"275,58",0
1860,"56,7","16637,26",0,0,"264,44",0,"58,86","15468,15",0,0,"246,51",0,"109,1","17616,79",0,0,"279,46",0
1870,"61,55","16779,45",0,0,"266,62",0,"26,56","16163,3",0,0,"257,17",0,"105,51","17553,59",0,0,"278,49",0
1880,"83,98","17174,42",0,0,"272,67",0,"40,91","16416,08",0,0,"261,05",0,"162,93","18564,71",0,0,"293,99",0
1890,"61,55","16779,45",0,0,"266,62",0,"40,91","16416,08",0,0,"261,05",0,"98,33","17427,2",0,0,"276,55",0
1900,"21,71","16068,5",0,0,"255,72",0,"19,38","15657,74",0,0,"249,42",0,"44,5","16479,27",0,0,"262,02",0
1910,"64,24","16826,84",0,0,"267,34",0,"33,74","16289,69",0,0,"259,11",0,"83,98","17174,42",0,0,"272,67",0
1920,"80,39","17111,22",0,0,"271,71",0,"48,09","16542,47",0,0,"262,98",0,"119,87","17806,37",0,0,"282,36",0
1930,"79,49","17095,43",0,0,"271,46",0,"58,86","16732,05",0,0,"265,89",0,"112,69","17679,98",0,0,"280,43",0
1940,"68,37","16890,04",0,0,"268,31",0,"51,68","15657,74",0,0,"249,42",0,"155,76","18438,32",0,0,"292,05",0
1950,"92,05","17316,61",0,0,"274,85",0,"51,68","16605,66",0,0,"263,95",0,"130,63","17995,96",0,0,"285,27",0
1960,"49,89","16574,06",0,0,"263,47",0,"30,15","16226,49",0,0,"258,14",0,"76,8","17048,03",0,0,"270,74",0
1970,"63,34","16811,05",0,0,"266,13",0,"5,02","15784,13",0,0,"254,26",0,"94,75",17364,0,0,"275,58",0
1980,"59,75","16747,85",0,0,"266,13",0,"44,5","16479,27",0,0,"262,02",0,"87,57","17237,61",0,0,"273,64",0
1990,"37,86","16289,69",0,0,"259,11",0,"15,79","15404,96",0,0,"245,54",0,"73,21","16984,83",0,0,"269,77",0
2000,"36,43","16510,87",0,0,"262,5",0,"1,44","15720,93",0,0,"250,39",0,"73,21","16984,83",0,0,"269,77",0
